Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
13590307942,"Feb 10, 2025, 11:57:00 AM",Workout,Run,"10x 800, 2x200
99 Training Load
-- from COROS",3168,9.34,183.0,93,false,,Saucony Endorphin speed 4,activities/14500095612.fit.gz,,,3168.0,2148.0,9340.0,5.32,4.348,0.0,0.0,0.0,0.0,0.0,0.0,,,106.0,90.0,183.0,157.0,,,340.0,,27.0,93.0,,,,,,,,,,,0.0,,0.0,,1.0,9338.6,,,,,,,,,,,,,,,,17671770.0,,,,,,,,,,0.0,2.948,0.0,,,,6450.0,,,,,,,,,,,,,""
13590308641,"Feb 10, 2025, 11:31:23 AM",Warm up,Run,"28 Training Load
-- from COROS",1317,3.28,163.0,23,false,,HOKA Arahi 7 New Blue ,activities/14500095680.fit.gz,,,1317.0,1126.0,3281.0,5.6,2.914,23.0,24.0,4.0,19.0,10.0,-0.1,,,92.0,85.0,163.0,148.0,,159.0,171.0,,15.0,23.0,,,,,,,,,149.0,1319.0,0.0,,0.0,,1.0,3362.1,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.491,0.0,,,,3194.0,,,66.0,135.0,2.986,,,,,,,,""
13590308820,"Feb 10, 2025, 12:58:44 PM",Cool down,Run,"23 Training Load
-- from COROS",1028,2.42,163.0,20,false,,HOKA Arahi 7 New Blue ,activities/14500095803.fit.gz,,,1028.0,896.0,2423.0,3.7,2.704,12.0,16.0,5.0,24.0,10.0,-0.3,,,88.0,85.0,163.0,149.0,,149.0,139.0,,18.0,20.0,,,,,,,,,139.0,1030.0,0.0,,0.0,,1.0,2461.9,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.357,0.0,,,,2538.0,,,45.0,126.0,2.748,,,,,,,,""
13599348477,"Feb 11, 2025, 12:33:29 PM",Morning Run,Run,"112 Training Load
-- from COROS",5075,12.87,165.0,95,false,,HOKA Arahi 7 New Blue ,activities/14509968873.fit.gz,,,5075.0,4245.0,12878.5,4.1,3.034,69.0,76.0,8.0,32.0,19.0,0.0,,,103.0,85.0,165.0,150.0,,166.0,662.0,,11.0,95.0,,,,,,,,,156.0,5077.0,,,0.0,,1.0,13147.4,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.538,25.0,,,,12036.0,,,284.0,142.0,3.097,,,,,,,,""
13607985658,"Feb 12, 2025, 11:29:15 AM",Morning Run,Run,"85 Training Load
-- from COROS",4619,11.48,161.0,65,false,,HOKA Arahi 7 New Blue ,activities/14519351380.fit.gz,,,4619.0,3985.0,11481.7,3.9,2.881,62.0,68.0,2.0,26.0,20.0,0.0,,,88.0,85.0,161.0,144.0,,159.0,581.0,,14.0,65.0,,,,,,,,,151.0,4621.0,,,0.0,,1.0,11751.7,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.486,10.5,,,,11298.0,,,241.0,137.0,2.949,,,,,,,,""
13616871096,"Feb 13, 2025, 11:59:14 AM",One day I’ll learn how to pace,Run,"1k tempo, 10x 400
42 Training Load
-- from COROS",2494,4.99,184.0,35,false,,Saucony Endorphin speed 4,activities/14529037133.fit.gz,,,2494.0,1106.0,4994.0,5.12,4.515,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,91.0,184.0,140.0,,,166.0,,25.0,35.0,,,,,,,,,,,0.0,,0.0,,1.0,4993.8,,,,,,,,,,,,,,,,17671770.0,,,,,,,,,,0.0,2.002,0.0,,,,3320.0,,,,,,,,,,,,,""
13616871116,"Feb 13, 2025, 11:33:22 AM",Warm up,Run,"31 Training Load
-- from COROS",1257,3.01,162.0,26,false,,HOKA Arahi 7 New Blue ,activities/14529037135.fit.gz,,,1257.0,1170.0,3013.0,7.1,2.575,6.0,4.0,7.0,13.0,13.3,0.1,,,89.0,85.0,162.0,152.0,,151.0,183.0,,18.0,26.0,,,,,,,,,142.0,1259.0,0.0,,0.0,,1.0,3064.6,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.397,10.0,,,,3094.0,,,58.0,129.0,2.619,,,,,,,,""
13616872435,"Feb 13, 2025, 12:52:00 PM",Cool down,Run,"21 Training Load
-- from COROS",793,1.80,167.0,19,false,,HOKA Arahi 7 New Blue ,activities/14529038608.fit.gz,,,793.0,685.0,1802.0,3.5,2.631,11.0,17.0,11.0,28.0,15.4,-0.2,,,97.0,84.0,167.0,156.0,,144.0,112.0,,19.0,19.0,,,,,,,,,137.0,795.0,0.0,,0.0,,1.0,1844.4,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.272,0.0,,,,1916.0,,,34.0,125.0,2.693,,,,,,,,""
13624519461,"Feb 14, 2025, 11:32:08 AM",Morning Run,Run,"67 Training Load
-- from COROS",3137,8.18,162.0,57,false,,HOKA Arahi 7 New Blue ,activities/14537401092.fit.gz,,,3137.0,2733.0,8183.0,5.5,2.994,17.0,35.0,1.0,16.0,18.2,-0.2,,,94.0,85.0,162.0,149.0,,161.0,418.0,,16.0,57.0,,,,,,,,,152.0,3139.0,,,0.0,,1.0,8282.6,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.609,8.0,,,,7740.0,,,166.0,138.0,3.031,,,,,,,,""
13635936307,"Feb 15, 2025, 5:21:02 PM",The work gets done,Run,"Took a break from the event to get the miles in 
76 Training Load
-- from COROS",3159,8.05,171.0,59,false,,HOKA Arahi 7 New Blue ,activities/14549925202.fit.gz,,,3159.0,2601.0,8052.5,4.5,3.096,57.0,55.0,10.0,43.0,15.4,0.1,,,98.0,85.0,171.0,151.0,,169.0,407.0,,16.0,59.0,,,,,,,,,157.0,3161.0,0.0,,0.0,,1.0,8265.8,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.549,0.0,,,,7274.0,,,179.0,143.0,3.178,,,,,,,,""
13644994622,"Feb 16, 2025, 3:13:05 PM",Fuck the treadmill,Run,"My feet were submerged in 4 inches of snow or a puddle the size of Texas the entire time 
170 Training Load
-- from COROS",6448,15.37,175.0,144,false,,HOKA Arahi 7 New Blue ,activities/14559864291.fit.gz,,,6448.0,5509.0,15369.3,4.2,2.79,123.0,102.0,-6.0,58.0,20.0,0.2,,,90.0,84.0,175.0,155.0,,154.0,898.0,,12.0,144.0,,,,,,,,,145.0,6450.0,0.0,,0.0,,1.0,15927.6,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.384,3094.0,,,,15344.0,,,311.0,132.0,2.891,,,,,,,,media/FBB3FE1E-F864-4085-8CDD-5B073FBDA0FA.jpg
13656408284,"Feb 17, 2025, 11:38:27 AM",More ice skating than running,Run,"WU -> 2x(5x200) -> CD
128 Training Load
-- from COROS",4339,8.68,175.0,44,false,,Saucony Endorphin speed 4,activities/14572399212.fit.gz,,,4339.0,3011.0,8679.0,6.4,2.882,42.0,67.0,0.0,24.0,24.0,-0.2,,,103.0,86.0,175.0,144.0,,155.0,435.0,,15.0,44.0,,,,,,,,,136.0,4059.0,0.0,,0.0,,1.0,8884.5,,,,,,,,,,,,,,,,17671770.0,,,,,,,,,,0.0,2.0,0.0,,,,8544.0,,,172.0,124.0,2.951,,,,,,,,""
13660001797,"Feb 18, 2025, 12:00:40 PM",Morning Run,Run,"118 Training Load
-- from COROS",5028,12.88,167.0,106,false,,HOKA Arahi 7 New Blue ,activities/14576363767.fit.gz,,,5028.0,4343.0,12882.9,4.2,2.966,76.0,93.0,6.0,32.0,28.6,-0.1,,,94.0,85.0,167.0,152.0,,162.0,687.0,,13.0,106.0,,,,,,,,,153.0,5030.0,,,0.0,,1.0,13226.2,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.562,27.5,,,,12316.0,,,270.0,139.0,3.045,,,,,,,,""
13669158961,"Feb 19, 2025, 11:32:20 AM",Morning Run,Run,"94 Training Load
-- from COROS",5248,12.87,159.0,78,false,,HOKA Arahi 7 New Blue ,activities/14586335780.fit.gz,,,5248.0,4505.0,12878.7,4.2,2.859,33.0,52.0,6.0,27.0,46.7,-0.1,,,96.0,86.0,159.0,145.0,,155.0,658.0,,16.0,78.0,,,,,,,,,145.0,5251.0,,,0.0,,1.0,13111.4,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.454,1228.6,,,,12758.0,,,253.0,132.0,2.91,,,,,,,,""
13678290011,"Feb 20, 2025, 11:58:48 AM",Love free shoes 👟,Run,"800 -> 200,200,400,200,200
Tried some new shoes today and they felt great 
15 Training Load
-- from COROS",1135,2.05,176.0,11,false,,Brooks Hyperion Max Speed ,activities/14596312187.fit.gz,,,1135.0,470.0,2053.7,5.2,4.37,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,93.0,176.0,132.0,,,65.0,,23.0,11.0,,,,,,,,,,,0.0,,0.0,,1.0,2053.0,,,,,,,,,,,,,,,,21891188.0,,,,,,,,,,0.0,1.809,0.0,,,,1416.0,,,,,,,,,,,,,""
13678290042,"Feb 20, 2025, 11:32:48 AM",Warm up,Run,"34 Training Load
-- from COROS",1239,3.30,170.0,30,false,,HOKA Arahi 7 New Blue ,activities/14596312144.fit.gz,,,1239.0,1089.0,3302.5,4.0,3.033,26.0,23.0,10.0,27.0,20.0,0.1,,,89.0,87.0,170.0,156.0,,169.0,180.0,,14.0,30.0,,,,,,,,,160.0,1240.0,0.0,,0.0,,1.0,3394.5,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.665,0.0,,,,3142.0,,,72.0,145.0,3.117,,,,,,,,""
13678313436,"Feb 20, 2025, 12:47:00 PM",Cool down,Run,"",1330,4.02,,,false,,HOKA Arahi 7 New Blue ,,,,1330.0,1330.0,4023.4,,3.025,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,3.025,0.0,,,,,,,,,,,,,,,,,""
13686406428,"Feb 21, 2025, 11:29:13 AM",Totally thought this loop was 6 miles,Run,"101 Training Load
-- from COROS",4193,10.98,168.0,84,false,,HOKA Arahi 7 New Blue ,activities/14605196823.fit.gz,,,4193.0,3770.0,10979.6,4.0,2.912,85.0,95.0,6.0,65.0,16.0,-0.1,,,91.0,86.0,168.0,150.0,,162.0,587.0,,16.0,84.0,,,,,,,,,156.0,4194.0,0.0,,0.0,,1.0,11286.3,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.619,0.0,,,,10710.0,,,234.0,142.0,2.994,,,,,,,,""
13695208186,"Feb 22, 2025, 12:29:00 PM",Lil shakeout with Emma,Run,"30 Training Load
-- from COROS",1904,4.83,153.0,16,false,,HOKA Arahi 7 New Blue ,activities/14614813275.fit.gz,,,1904.0,1835.0,4834.9,4.9,2.635,19.0,26.0,9.0,18.0,12.3,0.0,,,90.0,85.0,153.0,138.0,,147.0,245.0,,14.0,16.0,,,,,,,,,144.0,1906.0,0.0,,0.0,,1.0,4937.4,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.539,93.0,,,,5204.0,,,90.0,131.0,2.691,,,,,,,,""
13700639400,"Feb 22, 2025, 11:06:55 PM",Warm up,Run,Laps in the parking lot so I won’t get lost,1380,4.02,,,false,,HOKA Arahi 7 New Blue ,,,,1380.0,1380.0,4023.4,,2.915,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.915,0.0,,,,,,,,,,,,,,,,,""
13700644168,"Feb 23, 2025, 12:08:00 AM",Last official indoor meet,Run,26 second pr and first real 3k of the season. Overall felt really strong but felt like I could have given it more. Onto next week,735,3.00,,,false,,Brooks Hyperion Max Speed ,,,,735.0,735.0,3000.0,,4.082,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,21891188.0,,,,,,,,,,0.0,4.082,0.0,,,,,,,,,,,,,,,,,""
13700646570,"Feb 23, 2025, 1:09:00 AM",Cool down,Run,"",1080,3.21,,,false,,HOKA Arahi 7 New Blue ,,,,1080.0,1080.0,3218.7,,2.98,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.98,0.0,,,,,,,,,,,,,,,,,""
13709297506,"Feb 23, 2025, 8:26:04 PM","If you gonna piss like a puppy, stay on the porch 🐾🦴",Run,"AND LET THE BIG DAWGS EAT
77 Training Load
-- from COROS",4471,10.78,171.0,62,false,,HOKA Arahi 7 New Blue ,activities/14630148427.fit.gz,,,4471.0,3559.0,10786.0,4.5,3.031,77.0,82.0,4.0,60.0,39.3,0.0,,,92.0,84.0,171.0,145.0,,165.0,522.0,,16.0,62.0,,,,,,,,,151.0,4473.0,0.0,,0.0,,1.0,11125.5,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.412,25.2,,,,9956.0,,,233.0,137.0,3.126,,,,,,,,""
13719004312,"Feb 24, 2025, 12:55:25 PM",Cool down,Run,"17 Training Load
-- from COROS",707,1.80,160.0,14,false,,HOKA Arahi 7 New Blue ,activities/14640718094.fit.gz,,,707.0,659.0,1807.2,3.8,2.742,10.0,18.0,10.0,28.0,10.5,-0.3,,,88.0,85.0,160.0,151.0,,149.0,98.0,,20.0,14.0,,,,,,,,,144.0,709.0,0.0,,0.0,,1.0,1848.7,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.556,0.0,,,,1858.0,,,33.0,131.0,2.805,,,,,,,,""
13719004315,"Feb 24, 2025, 11:56:26 AM",Bad,Run,"5x mile, 2x 200
115 Training Load
-- from COROS",3155,9.91,183.0,96,false,,Brooks Hyperion Max Speed ,activities/14640718124.fit.gz,,,3155.0,2224.0,9910.0,5.6,4.456,0.0,0.0,0.0,0.0,0.0,0.0,,,106.0,90.0,183.0,156.0,,,363.0,,27.0,96.0,,,,,,,,,,,0.0,,0.0,,1.0,9909.5,,,,,,,,,,,,,,,,21891188.0,,,,,,,,,,0.0,3.141,0.0,,,,6672.0,,,,,,,,,,,,,""
13719004350,"Feb 24, 2025, 11:30:07 AM",Warm up,Run,"29 Training Load
-- from COROS",1245,3.29,162.0,26,false,,HOKA Arahi 7 New Blue ,activities/14640718142.fit.gz,,,1245.0,1103.0,3297.4,4.1,2.989,22.0,22.0,3.0,19.0,13.5,0.0,,,89.0,86.0,162.0,151.0,,164.0,174.0,,17.0,26.0,,,,,,,,,154.0,1247.0,0.0,,0.0,,1.0,3381.6,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.649,0.0,,,,3148.0,,,67.0,140.0,3.066,,,,,,,,""
13722969399,"Feb 25, 2025, 12:27:09 PM",Good,Run,"110 Training Load
-- from COROS",5197,12.87,165.0,98,false,,HOKA Arahi 7 New Blue ,activities/14645059861.fit.gz,,,5197.0,4228.0,12876.7,4.7,3.046,51.0,71.0,8.0,32.0,25.0,0.0,,,91.0,85.0,165.0,151.0,,165.0,663.0,,18.0,98.0,,,,,,,,,153.0,5199.0,0.0,,0.0,,1.0,13143.0,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.478,25.5,,,,12050.0,,,279.0,139.0,3.109,,,,,,,,""
13732106733,"Feb 26, 2025, 11:55:40 AM",With the Ladies,Run,"800 tempo, 6x 200
Love having women to run with 
14 Training Load
-- from COROS",1480,1.98,172.0,12,false,,Brooks Hyperion Max Speed ,activities/14654943561.fit.gz,,,1480.0,455.0,1988.0,5.4,4.369,0.0,0.0,0.0,0.0,0.0,0.0,,,107.0,94.0,172.0,131.0,,,63.0,,25.0,12.0,,,,,,,,,,,0.0,,0.0,,1.0,1987.0,,,,,,,,,,,,,,,,21891188.0,,,,,,,,,,0.0,1.343,0.0,,,,1378.0,,,,,,,,,,,,,""
13732108717,"Feb 26, 2025, 12:45:06 PM",Cooldown,Run,"13 Training Load
-- from COROS",753,1.79,157.0,11,false,,HOKA Arahi 7 New Blue ,activities/14654945743.fit.gz,,,753.0,647.0,1798.0,3.5,2.779,12.0,18.0,9.0,25.0,19.6,-0.3,,,87.0,84.0,157.0,145.0,,154.0,89.0,,19.0,11.0,,,,,,,,,145.0,755.0,0.0,,0.0,,1.0,1834.4,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.388,0.0,,,,1832.0,,,36.0,132.0,2.835,,,,,,,,""
13732108733,"Feb 26, 2025, 11:30:38 AM",Warm up,Run,"29 Training Load
-- from COROS",1286,3.28,165.0,26,false,,HOKA Arahi 7 New Blue ,activities/14654945731.fit.gz,,,1286.0,1103.0,3287.0,4.1,2.98,23.0,23.0,10.0,26.0,10.0,0.0,,,98.0,85.0,165.0,151.0,,162.0,174.0,,19.0,26.0,,,,,,,,,152.0,1289.0,0.0,,0.0,,1.0,3358.4,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.556,0.0,,,,3142.0,,,68.0,138.0,3.045,,,,,,,,""
13741172302,"Feb 27, 2025, 11:32:09 AM",Morning Run,Run,"62 Training Load
-- from COROS",3215,8.15,162.0,53,false,,HOKA Arahi 7 New Blue ,activities/14664783324.fit.gz,,,3215.0,2755.0,8149.0,5.0,2.958,22.0,20.0,5.0,17.0,18.2,0.1,,,90.0,85.0,162.0,147.0,,159.0,396.0,,20.0,53.0,,,,,,,,,147.0,3216.0,,,0.0,,1.0,8286.6,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.535,7.5,,,,7760.0,,,159.0,134.0,3.008,,,,,,,,""
13752139644,"Feb 28, 2025, 5:28:00 PM",Pre meet shakeout with Emma,Run,"21 Training Load
-- from COROS",864,2.24,157.0,13,false,,HOKA Arahi 7 New Blue ,activities/14676686556.fit.gz,,,864.0,778.0,2242.0,5.3,2.882,8.0,16.0,10.0,18.0,20.0,-0.2,,,88.0,84.0,157.0,143.0,,159.0,117.0,,16.0,13.0,,,,,,,,,150.0,865.0,0.0,,0.0,,1.0,2294.6,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.595,82.0,,,,2166.0,,,44.0,136.0,2.949,,,,,,,,""
13754722467,"Feb 28, 2025, 10:34:00 PM",Warm up,Run,"",900,2.58,,,false,,HOKA Arahi 7 New Blue ,,,,900.0,900.0,2581.8,,2.869,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.869,0.0,,,,,,,,,,,,,,,,,""
13754731318,"Feb 28, 2025, 11:46:00 PM",Ladies DMR,Run,Found out the 1200 was the first leg 40 minutes before the race,259,1.20,,,false,,HOKA Arahi 7 New Blue ,,,,259.0,259.0,1200.0,,4.633,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,4.633,0.0,,,,,,,,,,,,,,,,,""
13754733918,"Mar 1, 2025, 12:38:07 AM",Cool down,Run,"",600,1.77,,,false,,HOKA Arahi 7 New Blue ,,,,600.0,600.0,1770.3,,2.95,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,21007758.0,,,,,,,,,,0.0,2.95,0.0,,,,,,,,,,,,,,,,,""
13770109665,"Mar 2, 2025, 3:13:32 PM",Down week incoming + new shoes,Run,"65 Training Load
-- from COROS",2045,5.58,173.0,58,false,,Brooks Glycerin 21 Orange af ,activities/14696249436.fit.gz,,,2045.0,1802.0,5584.3,4.0,3.099,31.0,23.0,22.0,33.0,16.7,0.0,,,87.0,85.0,173.0,160.0,,171.0,312.0,,14.0,58.0,,,,,,,,,161.0,2047.0,0.0,,0.0,,1.0,5704.2,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.731,0.0,,,,5096.0,,,121.0,146.0,3.165,,,,,,,,""
13779757449,"Mar 3, 2025, 5:52:25 PM",New shoes had me flying ✈️,Run,"78 Training Load
-- from COROS",2791,7.67,169.0,64,false,,Brooks Glycerin 21 Orange af ,activities/14706792951.fit.gz,,,2791.0,2352.0,7671.9,4.567,3.262,36.0,34.0,34.0,62.0,14.3,0.0,,,93.0,85.0,169.0,156.0,,179.0,395.0,,12.0,64.0,,,,,,,,,167.0,2793.0,0.0,,0.0,,1.0,7806.9,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.749,0.0,,,,6596.0,,,179.0,152.0,3.319,,,,,,,,""
13786782954,"Mar 4, 2025, 1:27:52 PM",Morning Run,Run,"117 Training Load
-- from COROS",3737,10.48,171.0,105,false,,Brooks Glycerin 21 Orange af ,activities/14714395074.fit.gz,,,3737.0,3374.0,10479.0,4.9,3.106,44.0,56.0,14.0,54.0,42.9,0.0,,,89.0,84.0,171.0,159.0,,171.0,580.0,,18.0,105.0,,,,,,,,,163.0,3738.0,,,0.0,,1.0,10702.1,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.804,0.0,,,,9524.0,,,227.0,148.0,3.172,,,,,,,,""
13796274682,"Mar 5, 2025, 1:33:37 PM",Morning Run,Run,"86 Training Load
-- from COROS",3392,9.16,170.0,77,false,,Brooks Glycerin 21 Orange af ,activities/14724640479.fit.gz,,,3392.0,3026.0,9163.7,4.3,3.028,67.0,71.0,11.0,33.0,13.3,0.0,,,88.0,84.0,170.0,153.0,,167.0,487.0,,20.0,77.0,,,,,,,,,160.0,3394.0,,,0.0,,1.0,9419.7,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.702,0.0,,,,8454.0,,,198.0,145.0,3.113,,,,,,,,""
13805506120,"Mar 6, 2025, 1:13:13 PM",Hills af,Run,"WU -> 10x 90sec hills -> CD
146 Training Load
-- from COROS",4467,11.89,179.0,112,false,,Brooks Glycerin 21 Orange af ,activities/14734633419.fit.gz,,,4467.0,3781.0,11897.0,5.0,3.147,87.0,85.0,18.0,29.0,15.4,0.0,,,100.0,84.0,179.0,157.0,,172.0,637.0,,18.0,112.0,,,,,,,,,161.0,4469.0,0.0,,0.0,,1.0,12183.2,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.663,0.0,,,,10634.0,,,265.0,146.0,3.222,,,,,,,,""
13826769587,"Mar 8, 2025, 1:31:00 PM","Are you from New York, even?!?!",Walk,"With a black puffa, even",19800,20.92,,,false,,,,,,19800.0,19800.0,20921.5,,1.057,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.057,0.0,,,,,,,,,,,,,,,,,media/A43AF8D1-0AE5-4892-960B-67D7103DF35A.jpg|media/AF063DB4-5AEF-48E6-81F9-7000CF483EB1.jpg
13832309786,"Mar 9, 2025, 11:01:12 AM",In the Norwalk hood wit CHLOEEEE,Run,"Like just cause it’s spring break WE STILL GOTTA RUN we didn’t forget 
48 Training Load
-- from COROS",2574,6.77,164.0,33,false,,Brooks Glycerin 21 Orange af ,activities/14763724965.fit.gz,,,2574.0,2570.0,6776.2,3.8,2.637,50.0,50.0,15.0,32.0,20.0,0.0,,,88.0,82.0,164.0,142.0,,149.0,362.0,,12.0,33.0,,,,,,,,,149.0,2575.0,0.0,,0.0,,1.0,6949.5,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.633,0.0,,,,7136.0,,,130.0,135.0,2.704,,,,,,,,""
13841692000,"Mar 10, 2025, 10:17:03 AM","Catch me outside, how bout dat",Run,"WU -> 20x 400 -> CD 
249 Training Load
-- from COROS",5358,13.49,179.0,128,false,,Brooks Glycerin 21 Orange af ,activities/14773977692.fit.gz,,,5358.0,3897.0,13497.3,5.5,3.464,29.0,43.0,2.0,21.0,18.2,-0.1,,,96.0,87.0,179.0,160.0,,187.0,678.0,,16.0,128.0,,,,,,,,,165.0,5223.0,0.0,,0.0,,1.0,13667.6,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.519,0.0,,,,11264.0,,,326.0,150.0,3.507,,,,,,,,""
13851416768,"Mar 11, 2025, 11:29:26 AM",Morning Run,Run,"56 Training Load
-- from COROS",3197,7.87,163.0,47,false,,Brooks Glycerin 21 Orange af ,activities/14784485768.fit.gz,,,3197.0,2535.0,7871.2,4.8,3.105,16.0,23.0,5.0,16.0,20.0,0.0,,,91.0,84.0,163.0,147.0,,164.0,375.0,,19.0,47.0,,,,,,,,,146.0,3199.0,,,0.0,,1.0,7994.7,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.462,3.0,,,,7054.0,,,156.0,133.0,3.154,,,,,,,,""
13860770207,"Mar 12, 2025, 10:15:31 AM",Morning Run,Run,"99 Training Load
-- from COROS",4416,10.87,168.0,85,false,,Brooks Glycerin 21 Orange af ,activities/14794568131.fit.gz,,,4416.0,3758.0,10876.0,4.0,2.894,75.0,90.0,1.0,62.0,20.0,-0.1,,,90.0,84.0,168.0,151.0,,159.0,588.0,,20.0,85.0,,,,,,,,,149.0,4417.0,,,0.0,,1.0,11134.6,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.463,0.0,,,,10594.0,,,224.0,135.0,2.963,,,,,,,,""
13870043531,"Mar 13, 2025, 10:14:37 AM",Putting in Gods work,Run,"WU -> 3k, 2k, 1k, 4x 400 -> CD
248 Training Load
-- from COROS",5407,13.30,185.0,164,false,,Brooks Glycerin 21 Orange af ,activities/14804606113.fit.gz,,,5407.0,3947.0,13305.0,6.4,3.371,34.0,41.0,9.0,22.0,16.7,0.0,,,104.0,86.0,185.0,165.0,,186.0,740.0,,15.0,164.0,,,,,,,,,174.0,5171.0,0.0,,0.0,,1.0,13502.5,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.461,0.0,,,,11408.0,,,358.0,158.0,3.421,,,,,,,,""
13889434210,"Mar 14, 2025, 10:15:47 AM",Morning Run,Run,"60 Training Load
-- from COROS",2098,5.39,168.0,54,false,,Brooks Glycerin 21 Orange af ,activities/14824878852.fit.gz,,,2098.0,1887.0,5398.0,4.5,2.861,15.0,19.0,-3.0,5.0,10.0,-0.1,,,88.0,83.0,168.0,157.0,,155.0,313.0,,15.0,54.0,,,,,,,,,147.0,2100.0,,,0.0,,1.0,5471.4,,,,,,,,,,,,,,,,22064012.0,,,,,,,,,,0.0,2.573,7.5,,,,5256.0,,,104.0,134.0,2.9,,,,,,,,""
